3.601484076603946050e+03
2.376967884766312181e+03
2.766032771540756130e+03
2.171598086637385677e+03
2.931055032219651366e+03
2.880625201884040507e+03
1.777788713937846296e+03
1.920084553767562511e+03
2.676186659639453410e+03
4.212846384935740389e+03
