5.995375057403649407e+03
8.092552919501215001e+03
8.454136351379804182e+03
5.246507829505239351e+04
6.374536263915320887e+04
2.544525606146423888e+04
5.917111114976286444e+03
7.160792174705283287e+03
4.171722715931078710e+03
6.091358401974282060e+03
