3.302126586271930137e+03
2.135838494727658144e+03
4.027828295673676166e+03
2.207007381602280930e+03
2.520900347856743792e+03
2.244695377005579303e+03
1.761854499119025832e+03
2.588348346685076649e+03
2.194606912502152227e+03
2.488718769288702788e+03
