3.550974929019932006e+03
2.590182834998764065e+03
3.992828047754125691e+03
2.361824014265067945e+03
1.767776976646139929e+03
2.927464790729407014e+03
2.016929394647047047e+03
3.654325986428998476e+03
2.325909306609284613e+03
2.697759454787890263e+03
